Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,Specialized,256,1,191496361,1,1
GauSei,SparseRAJA,256,1,666158096,1,1
GauSei,Specialized,256,1,24839618450,0.00389108,0
GauSei,SparseRAJA,256,1,73710001872,0.988327,0
GauSei,Specialized,256,0.9,166948707,1,1
GauSei,SparseRAJA,256,0.9,585726186,1,1
GauSei,Specialized,256,0.9,21972015895,0.00389108,0
GauSei,SparseRAJA,256,0.9,65457147628,0.987056,0
GauSei,Specialized,256,1,186612455,1,1
GauSei,SparseRAJA,256,1,647517289,1,1
GauSei,Specialized,256,1,24514693258,0.00389108,0
GauSei,SparseRAJA,256,1,72940457406,0.988327,0
